Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
20/11/2020 17:00,"106002,92","106042,48","106245,11","105241,02","102334,40"
20/11/2020 16:00,"105962,68","106006,93","106265,37","105216,35","102297,13"
20/11/2020 15:00,"105878,57","105942,73","106291,21","105192,03","102259,85"
20/11/2020 14:00,"106111,73","105867,78","106326,06","105168,93","102222,83"
20/11/2020 13:00,"106415,21","106091,72","106371,89","105147,43","102186,20"
20/11/2020 12:00,"106411,80","106441,28","106399,91","105118,37","102146,95"
20/11/2020 11:00,"106632,67","106426,15","106395,77","105077,67","102103,79"
20/11/2020 10:00,"106669,90","106584,97","106392,73","105036,18","102060,35"
19/11/2020 17:00,"106558,17","106669,90","106373,51","104988,52","102014,88"
19/11/2020 16:00,"106173,99","106534,93","106343,87","104936,79","101968,09"
19/11/2020 15:00,"105885,17","106181,20","106324,76","104887,61","101922,19"
19/11/2020 14:00,"105708,67","105907,65","106339,12","104847,81","101879,39"
19/11/2020 13:00,"106149,07","105699,71","106382,27","104815,20","101838,90"
19/11/2020 12:00,"106894,27","106134,14","106450,52","104787,98","101800,10"
19/11/2020 11:00,"106692,83","106808,58","106482,16","104746,56","101756,54"
19/11/2020 10:00,"106117,26","106676,13","106449,52","104683,12","101705,77"
18/11/2020 17:00,"106638,83","106119,09","106426,86","104621,79","101655,82"
18/11/2020 16:00,"107136,39","106649,83","106457,64","104575,72","101610,96"
18/11/2020 15:00,"106882,74","107104,41","106438,42","104511,90","101560,32"
18/11/2020 14:00,"107033,76","106890,30","106371,82","104432,13","101504,60"
18/11/2020 13:00,"106582,85","107038,73","106319,97","104356,50","101450,47"
18/11/2020 12:00,"106572,37","106548,34","106248,09","104273,97","101394,31"
18/11/2020 11:00,"106889,67","106508,80","106218,07","104203,99","101342,51"
18/11/2020 10:00,"107245,54","106870,30","106189,00","104133,07","101290,59"
17/11/2020 17:00,"107362,17","107248,63","106120,87","104048,85","101234,51"
17/11/2020 16:00,"107252,65","107353,85","106008,09","103950,39","101174,06"
17/11/2020 15:00,"107372,06","107214,85","105873,51","103845,67","101111,96"
17/11/2020 14:00,"107502,49","107398,36","105739,38","103742,00","101050,62"
17/11/2020 13:00,"107235,57","107493,54","105573,48","103629,50","100986,82"
17/11/2020 12:00,"106282,70","107220,76","105381,48","103510,61","100921,43"
17/11/2020 11:00,"105965,05","106291,20","105197,55","103396,45","100858,12"
17/11/2020 10:00,"106430,04","105978,36","105088,18","103307,38","100803,52"
16/11/2020 17:00,"106258,52","106429,92","104999,16","103225,20","100751,51"
16/11/2020 16:00,"105875,32","106230,04","104856,09","103126,59","100694,44"
16/11/2020 15:00,"105799,67","105891,34","104718,69","103031,10","100638,80"
16/11/2020 14:00,"105725,34","105820,97","104601,43","102943,09","100586,01"
16/11/2020 13:00,"105820,73","105717,15","104479,47","102854,54","100533,40"
