Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
26/11/2020 18:00,"5342,67","5346,68","5345,91","5371,20","5442,63"
26/11/2020 17:00,"5344,18","5342,67","5345,84","5371,95","5443,60"
26/11/2020 16:00,"5327,65","5344,68","5346,15","5372,85","5444,61"
26/11/2020 15:00,"5311,62","5327,65","5346,30","5373,72","5445,62"
26/11/2020 14:00,"5321,13","5312,12","5348,17","5375,14","5446,80"
26/11/2020 13:00,"5325,64","5321,63","5351,77","5377,08","5448,16"
26/11/2020 12:00,"5332,15","5325,64","5354,79","5378,78","5449,43"
26/11/2020 11:00,"5343,17","5332,15","5357,70","5380,42","5450,67"
26/11/2020 10:00,"5360,20","5343,67","5360,26","5381,90","5451,86"
26/11/2020 09:00,"5345,18","5360,71","5361,91","5383,08","5452,95"
25/11/2020 18:00,"5327,65","5334,16","5362,03","5383,77","5453,88"
25/11/2020 17:00,"5329,65","5327,14","5364,82","5385,29","5455,08"
25/11/2020 16:00,"5332,65","5328,65","5368,59","5387,08","5456,37"
25/11/2020 15:00,"5328,15","5333,16","5372,58","5388,88","5457,65"
25/11/2020 14:00,"5334,66","5329,15","5376,53","5390,60","5458,90"
25/11/2020 13:00,"5352,19","5334,16","5381,27","5392,49","5460,21"
25/11/2020 12:00,"5332,15","5351,19","5385,98","5394,28","5461,47"
25/11/2020 11:00,"5365,71","5332,15","5389,45","5395,61","5462,58"
25/11/2020 10:00,"5378,24","5366,22","5395,18","5397,56","5463,89"
25/11/2020 09:00,"5404,79","5378,74","5398,08","5398,52","5464,87"
24/11/2020 18:00,"5386,25","5383,75","5400,02","5399,13","5465,74"
24/11/2020 17:00,"5384,75","5385,75","5401,64","5399,61","5466,56"
24/11/2020 16:00,"5391,76","5384,75","5403,23","5400,03","5467,38"
24/11/2020 15:00,"5397,27","5391,76","5405,08","5400,50","5468,21"
24/11/2020 14:00,"5401,78","5398,27","5406,41","5400,77","5468,97"
24/11/2020 13:00,"5396,27","5401,78","5407,23","5400,85","5469,69"
24/11/2020 12:00,"5403,28","5396,77","5407,77","5400,82","5470,37"
24/11/2020 11:00,"5409,29","5403,78","5408,87","5400,94","5471,11"
24/11/2020 10:00,"5425,82","5409,79","5409,38","5400,86","5471,78"
24/11/2020 09:00,"5419,31","5425,32","5409,34","5400,58","5472,41"
23/11/2020 18:00,"5445,36","5450,87","5407,74","5399,82","5472,88"
23/11/2020 17:00,"5445,36","5444,36","5403,43","5398,25","5473,10"
23/11/2020 16:00,"5457,38","5445,86","5399,33","5396,83","5473,39"
23/11/2020 15:00,"5440,35","5457,88","5394,68","5395,32","5473,67"
23/11/2020 14:00,"5447,36","5440,85","5388,36","5393,40","5473,83"
23/11/2020 13:00,"5433,34","5446,86","5383,11","5391,94","5474,16"
23/11/2020 12:00,"5402,78","5432,84","5376,74","5390,25","5474,43"
